person,personLabels,birthDates,birthPlaceLabels,deathDates,deathPlaceLabels,occupationLabels
http://www.wikidata.org/entity/Q940647,Cornelis van Eesteren,1897-07-04T00:00:00Z,Cornelis van Eesteren,1988-02-21T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q942302,Johannes Hinderikus Egenberger,1822-01-01T00:00:00Z<|>1822-04-22T00:00:00Z<|>1822-04-28T00:00:00Z,Johannes Hinderikus Egenberger,1897-05-14T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q1122322,Pieter Engels,1938-12-03T00:00:00Z,Pieter Engels,2019-03-29T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q1133586,Cornelis Ketel,1548-03-28T00:00:00Z,Cornelis Ketel,1616-08-08T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q1133594,Cornelis Ryckwaert,1700-01-01T00:00:00Z,Cornelis Ryckwaert,1693-11-09T00:00:00Z,,architect
http://www.wikidata.org/entity/Q1156476,Daan van Golden,1936-02-04T00:00:00Z,Daan van Golden,2017-01-10T00:00:00Z,Schiedam,photographer
http://www.wikidata.org/entity/Q1227949,Dirk Lievens,1612-01-01T00:00:00Z,Dirk Lievens,1650-01-01T00:00:00Z,Dutch East Indies,designer
http://www.wikidata.org/entity/Q1865834,Charles Eyck,1897-03-24T00:00:00Z,Charles Eyck,1983-08-02T00:00:00Z,Nuth<|>Schimmert,designer<|>architect
http://www.wikidata.org/entity/Q1874471,Cor van Kralingen,1908-11-19T00:00:00Z<|>1908-11-29T00:00:00Z,Cor van Kralingen,1977-07-03T00:00:00Z,,designer
http://www.wikidata.org/entity/Q2275652,Sander Stols,1900-01-28T00:00:00Z,Sander Stols,1973-04-13T00:00:00Z,Tarragona,designer
http://www.wikidata.org/entity/Q2281325,Anthonie Blocklandt van Montfoort,1533-04-01T00:00:00Z,Anthonie Blocklandt van Montfoort,1583-10-18T00:00:00Z,Utrecht,designer
http://www.wikidata.org/entity/Q2284063,Jan Bertus Heukelom,1875-02-16T00:00:00Z,Jan Bertus Heukelom,1965-07-09T00:00:00Z,Voorburg,designer
http://www.wikidata.org/entity/Q2289191,Ko Verzuu,1901-03-01T00:00:00Z,Ko Verzuu,1971-06-20T00:00:00Z,Bilthoven,designer
http://www.wikidata.org/entity/Q2303926,Jan des Bouvrie,1942-08-03T00:00:00Z,Jan des Bouvrie,2020-10-04T00:00:00Z,Naarden,designer
http://www.wikidata.org/entity/Q2312612,Floris Meydam,1919-12-29T00:00:00Z,Floris Meydam,2011-09-25T00:00:00Z,Leerdam,designer
http://www.wikidata.org/entity/Q2313717,Han Rehm,1908-04-24T00:00:00Z,Han Rehm,1970-07-07T00:00:00Z,Rotterdam,designer
http://www.wikidata.org/entity/Q2314272,Anthonie Begeer,1856-12-05T00:00:00Z,Anthonie Begeer,1910-05-07T00:00:00Z,,designer
http://www.wikidata.org/entity/Q2343542,Gerrit Jan Rutgers,1877-11-16T00:00:00Z,Gerrit Jan Rutgers,1962-02-24T00:00:00Z,Amsterdam,designer<|>architect
http://www.wikidata.org/entity/Q2371736,Ralph Prins,1926-05-03T00:00:00Z,Ralph Prins,2015-01-23T00:00:00Z,The Hague,designer<|>photographer
http://www.wikidata.org/entity/Q2393381,Heinz Mauser,1868-01-01T00:00:00Z,Heinz Mauser,1940-01-01T00:00:00Z,Delft,designer
http://www.wikidata.org/entity/Q2443132,Benno Wissing,1923-05-26T00:00:00Z,Benno Wissing,2008-01-07T00:00:00Z,Bristol,designer
http://www.wikidata.org/entity/Q2460130,Willem Jacob Rozendaal,1899-12-14T00:00:00Z,Willem Jacob Rozendaal,1971-04-19T00:00:00Z,Wassenaar,designer
http://www.wikidata.org/entity/Q2464594,Willem Penaat,1875-08-25T00:00:00Z,Willem Penaat,1957-05-05T00:00:00Z,Amsterdam,designer<|>architect
http://www.wikidata.org/entity/Q2475632,Tjomme de Vries,1908-01-01T00:00:00Z,Tjomme de Vries,1975-01-12T00:00:00Z,Utrecht,designer
http://www.wikidata.org/entity/Q2480514,Cees Dekker,1900-01-23T00:00:00Z,Cees Dekker,1990-04-13T00:00:00Z,,designer
http://www.wikidata.org/entity/Q2497786,Henny Cahn,1908-06-06T00:00:00Z,Henny Cahn,1999-01-01T00:00:00Z,,designer<|>photographer
http://www.wikidata.org/entity/Q2530447,Elie Smalhout,1889-09-23T00:00:00Z,Elie Smalhout,1939-09-08T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q2856062,Johannes Anthonius Moesman,1859-12-25T00:00:00Z,Johannes Anthonius Moesman,1937-01-09T00:00:00Z,Utrecht,designer<|>photographer
http://www.wikidata.org/entity/Q2870056,Benno Premsela,1920-05-04T00:00:00Z,Benno Premsela,1997-03-27T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q3068336,Aart Stolk,1900-01-24T00:00:00Z,Aart Stolk,1969-04-30T00:00:00Z,Gouda,designer
http://www.wikidata.org/entity/Q3151402,Frits Eschauzier,1889-06-09T00:00:00Z,Frits Eschauzier,1957-08-12T00:00:00Z,'s-Graveland,designer<|>architect
http://www.wikidata.org/entity/Q3161764,Jan Pynas,1583-01-01T00:00:00Z,Jan Pynas,1631-12-27T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q3324470,Nicolaas Wijnberg,1918-11-22T00:00:00Z,Nicolaas Wijnberg,2006-06-11T00:00:00Z,Laren,designer
http://www.wikidata.org/entity/Q3385271,Pierre Gole,1620-01-01T00:00:00Z,Pierre Gole,1684-11-27T00:00:00Z<|>1685-01-10T00:00:00Z,Paris,designer
http://www.wikidata.org/entity/Q4757361,Jacob Jongert,1883-06-22T00:00:00Z,Jacob Jongert,1942-11-09T00:00:00Z,Reeuwijk-Dorp,designer
http://www.wikidata.org/entity/Q4766256,Jacobus Roman,1640-01-01T00:00:00Z,Jacobus Roman,1716-01-01T00:00:00Z,,designer<|>architect
http://www.wikidata.org/entity/Q6500971,Louis Bogtman,1900-02-08T00:00:00Z,Louis Bogtman,1969-11-11T00:00:00Z,Frederiksberg,designer
http://www.wikidata.org/entity/Q432944,Louk Hulsman,1923-03-08T00:00:00Z,Louk Hulsman,2009-01-28T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q437771,Willem Frederik Hermans,1921-09-01T00:00:00Z,Willem Frederik Hermans,1995-04-27T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q474411,Petrus Kiers,1807-01-01T00:00:00Z,Petrus Kiers,1875-01-01T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q561650,J. Slauerhoff,1898-09-15T00:00:00Z,J. Slauerhoff,1936-10-05T00:00:00Z,Hilversum,photographer
http://www.wikidata.org/entity/Q613336,Bartholomeus van Bassen,1590-01-01T00:00:00Z,Bartholomeus van Bassen,1652-11-28T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q618309,Lon Pennock,1945-05-22T00:00:00Z,Lon Pennock,2020-03-09T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q635572,Henk van Woerden,1947-12-06T00:00:00Z,Henk van Woerden,2005-11-16T00:00:00Z,Ann Arbor,photographer
http://www.wikidata.org/entity/Q644714,Henri Berssenbrugge,1873-09-13T00:00:00Z,Henri Berssenbrugge,1959-05-04T00:00:00Z,Goirle,photographer
http://www.wikidata.org/entity/Q658737,Jan P. Strijbos,1891-03-14T00:00:00Z,Jan P. Strijbos,1983-05-10T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q689279,Lucebert,1924-09-15T00:00:00Z,Lucebert,1994-05-10T00:00:00Z,Alkmaar,photographer
http://www.wikidata.org/entity/Q708333,Mart Stam,1899-08-05T00:00:00Z,Mart Stam,1986-02-21T00:00:00Z,Zurich<|>Goldach,architect
http://www.wikidata.org/entity/Q729098,Carel Willink,1900-03-07T00:00:00Z,Carel Willink,1983-10-19T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q731829,Christiaan Snouck,1857-02-08T00:00:00Z,Christiaan Snouck,1936-06-26T00:00:00Z,Leiden,photographer
http://www.wikidata.org/entity/Q733901,Israel Kiek,1811-04-22T00:00:00Z,Israel Kiek,1899-05-14T00:00:00Z,Leiden,photographer
http://www.wikidata.org/entity/Q735503,Jan Schröder,1941-06-16T00:00:00Z,Jan Schröder,2007-01-04T00:00:00Z,Echt-Susteren,photographer
http://www.wikidata.org/entity/Q747018,Rogier Verbeek,1845-04-07T00:00:00Z,Rogier Verbeek,1926-04-09T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q747954,Henk Peeters,1925-12-08T00:00:00Z,Henk Peeters,2013-04-13T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q816649,Ben d'Armagnac,1940-03-28T00:00:00Z,Ben d'Armagnac,1978-09-28T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q822998,Jan van Borssum Buisman,1919-03-09T00:00:00Z,Jan van Borssum Buisman,2012-02-23T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q827371,Bert Haanstra,1916-05-31T00:00:00Z,Bert Haanstra,1997-10-23T00:00:00Z,Hilversum,photographer
http://www.wikidata.org/entity/Q846264,Isaac de Moucheron,1667-11-23T00:00:00Z,Isaac de Moucheron,1744-07-20T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q936935,Johan van der Keuken,1938-04-04T00:00:00Z,Johan van der Keuken,2001-01-07T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q970752,Pieter de Neyn,1597-12-16T00:00:00Z,Pieter de Neyn,1639-03-16T00:00:00Z,Leiden,architect
http://www.wikidata.org/entity/Q979534,Isaac Israëls,1865-02-03T00:00:00Z,Isaac Israëls,1934-10-07T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q981558,Pieter Pourbus,1523-01-01T00:00:00Z<|>1524-01-01T00:00:00Z,Pieter Pourbus,1584-01-30T00:00:00Z,Bruges,architect
http://www.wikidata.org/entity/Q1040202,Carl Rhoen,1822-07-14T00:00:00Z,Carl Rhoen,1899-05-23T00:00:00Z,Aachen,architect
http://www.wikidata.org/entity/Q1052632,Cees Douma,1933-10-13T00:00:00Z,Cees Douma,2023-03-11T00:00:00Z,,architect
http://www.wikidata.org/entity/Q1298807,Egon Münzenberg,1940-01-01T00:00:00Z,Egon Münzenberg,2014-01-26T00:00:00Z,,architect
http://www.wikidata.org/entity/Q1308730,Thomas Hope,1769-08-30T00:00:00Z,Thomas Hope,1831-02-03T00:00:00Z,London,architect
http://www.wikidata.org/entity/Q1393797,Per Abramsen,1941-03-27T00:00:00Z,Per Abramsen,2018-03-13T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q1394309,Robert van 't Hoff,1887-11-05T00:00:00Z,Robert van 't Hoff,1979-04-25T00:00:00Z,New Milton,architect
http://www.wikidata.org/entity/Q1394697,Jan Wils,1891-02-22T00:00:00Z,Jan Wils,1972-02-11T00:00:00Z,Haarlem,architect
http://www.wikidata.org/entity/Q1397904,Hans Monderman,1945-11-19T00:00:00Z,Hans Monderman,2008-01-07T00:00:00Z,Ureterp,architect
http://www.wikidata.org/entity/Q2144695,Jan Sanders,1919-07-12T00:00:00Z,Jan Sanders,2000-12-21T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q2322906,Henny Knoet,1942-05-03T00:00:00Z,Henny Knoet,2013-08-26T00:00:00Z,Sprang-Capelle,designer
http://www.wikidata.org/entity/Q2519413,Léopold Wiener,1823-07-02T00:00:00Z,Léopold Wiener,1888-08-15T00:00:00Z<|>1891-02-11T00:00:00Z,City of Brussels,designer
http://www.wikidata.org/entity/Q2523286,Jan van Toorn,1932-05-09T00:00:00Z,Jan van Toorn,2020-11-13T00:00:00Z,Amsterdam,designer<|>photographer
http://www.wikidata.org/entity/Q2535929,Hil Bottema,1913-06-20T00:00:00Z,Hil Bottema,1968-08-29T00:00:00Z,Arnhem,designer
http://www.wikidata.org/entity/Q2553161,Abe Bonnema,1926-09-06T00:00:00Z,Abe Bonnema,2001-08-09T00:00:00Z,Groningen,designer<|>architect
http://www.wikidata.org/entity/Q2892687,Chris van der Hoef,1875-10-11T00:00:00Z,Chris van der Hoef,1933-03-05T00:00:00Z,The Hague,designer
http://www.wikidata.org/entity/Q2909660,Cephas Stauthamer,1899-12-09T00:00:00Z,Cephas Stauthamer,1983-04-05T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q2915300,Anton Kurvers,1889-07-23T00:00:00Z,Anton Kurvers,1940-01-29T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q2924183,Jan van der Vaart,1931-10-17T00:00:00Z,Jan van der Vaart,2000-11-08T00:00:00Z,Leiden,designer
http://www.wikidata.org/entity/Q3001739,Jaap Gidding,1887-05-10T00:00:00Z,Jaap Gidding,1955-04-23T00:00:00Z,Hillegersberg,designer
http://www.wikidata.org/entity/Q4025064,Henk Etienne,1895-06-18T00:00:00Z,Henk Etienne,1968-11-06T00:00:00Z,The Hague,designer
http://www.wikidata.org/entity/Q4475537,H.J. Winkelman,1872-05-16T00:00:00Z,H.J. Winkelman,1948-04-22T00:00:00Z,,designer<|>architect
http://www.wikidata.org/entity/Q4488649,Petrus Josephus Lutgers,1808-08-24T00:00:00Z,Petrus Josephus Lutgers,1874-04-19T00:00:00Z,Loenen aan de Vecht,designer
http://www.wikidata.org/entity/Q4582157,Isaac Isaacsz,1598-03-01T00:00:00Z,Isaac Isaacsz,1649-07-01T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q5232473,David Colijns,1582-01-01T00:00:00Z,David Colijns,1666-01-01T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q5290141,Domenicus van Wijnen,1661-01-01T00:00:00Z,Domenicus van Wijnen,1695-01-01T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q5375498,Jaap Penraat,1918-04-11T00:00:00Z,Jaap Penraat,2006-06-25T00:00:00Z,Catskill,designer
http://www.wikidata.org/entity/Q5416992,Nicolaas van de Vecht,1886-10-12T00:00:00Z,Nicolaas van de Vecht,1941-08-18T00:00:00Z,Velsen-Zuid,designer
http://www.wikidata.org/entity/Q5485690,Frank Carpay,1917-07-13T00:00:00Z,Frank Carpay,1985-09-12T00:00:00Z,,designer
http://www.wikidata.org/entity/Q5550218,Gerard van Zyl,1607-01-01T00:00:00Z,Gerard van Zyl,1665-12-19T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q5554790,Geert Lap,1951-12-24T00:00:00Z,Geert Lap,2017-04-26T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q5646677,Han Schröder,1918-07-16T00:00:00Z,Han Schröder,1992-03-20T00:00:00Z,Amsterdam,designer<|>architect
http://www.wikidata.org/entity/Q15874769,Ed Annink,1956-10-24T00:00:00Z,Ed Annink,2012-09-25T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q15874919,Emmy van Leersum,1930-04-16T00:00:00Z,Emmy van Leersum,1984-11-02T00:00:00Z,Amersfoort,designer
http://www.wikidata.org/entity/Q15879131,Maria van Kesteren,1933-08-22T00:00:00Z,Maria van Kesteren,2020-04-30T00:00:00Z,Laren,designer
http://www.wikidata.org/entity/Q15452749,Hester van Eeghen,1958-11-11T00:00:00Z,Hester van Eeghen,2021-04-08T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q15880598,Pauline Wiertz,1955-05-16T00:00:00Z,Pauline Wiertz,2019-04-26T00:00:00Z,Amsterdam,designer
http://www.wikidata.org/entity/Q15962742,George Gillis Haanen,1807-08-23T00:00:00Z,George Gillis Haanen,1879-01-01T00:00:00Z,Bilzen,designer
http://www.wikidata.org/entity/Q16015681,Jacob Zekveld,1945-03-22T00:00:00Z,Jacob Zekveld,2002-06-01T00:00:00Z,Rotterdam,designer
http://www.wikidata.org/entity/Q561892,Peter Klashorst,1957-02-11T00:00:00Z,Peter Klashorst,2024-09-11T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q764057,Christianus Cornelius Uhlenbeck,1866-10-18T00:00:00Z,Christianus Cornelius Uhlenbeck,1951-08-12T00:00:00Z,Lugano,photographer
http://www.wikidata.org/entity/Q777961,Herman Johannes van der Weele,1852-01-13T00:00:00Z,Herman Johannes van der Weele,1930-12-02T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q827998,Ger van Elk,1941-03-09T00:00:00Z,Ger van Elk,2014-08-17T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q845989,Hubert Vos,1855-02-15T00:00:00Z,Hubert Vos,1935-01-08T00:00:00Z,New York City,photographer
http://www.wikidata.org/entity/Q893112,Hendrik Spilman,1721-02-17T00:00:00Z,Hendrik Spilman,1784-02-03T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q928156,Johannes François Snelleman,1852-01-01T00:00:00Z<|>1852-12-26T00:00:00Z,Johannes François Snelleman,1932-01-01T00:00:00Z<|>1938-05-18T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q931707,Roelof Frankot,1911-10-25T00:00:00Z,Roelof Frankot,1984-12-01T00:00:00Z,Raalte,photographer
http://www.wikidata.org/entity/Q940918,Hubert van Es,1941-07-06T00:00:00Z,Hubert van Es,2009-05-15T00:00:00Z,Hong Kong,photographer
http://www.wikidata.org/entity/Q983346,Quirinus Harder,1801-10-13T00:00:00Z,Quirinus Harder,1880-10-21T00:00:00Z,Vlissingen,architect
http://www.wikidata.org/entity/Q1186393,Gerrit Aalfs,1892-07-31T00:00:00Z,Gerrit Aalfs,1970-10-26T00:00:00Z,Assen,photographer
http://www.wikidata.org/entity/Q1241051,Erwin Olaf,1959-07-02T00:00:00Z,Erwin Olaf,2023-09-20T00:00:00Z,Groningen,photographer
http://www.wikidata.org/entity/Q1274641,E.G. van de Stadt,1910-02-04T00:00:00Z,E.G. van de Stadt,1999-09-07T00:00:00Z,Heiloo,architect
http://www.wikidata.org/entity/Q1348665,Tylman van Gameren,1632-07-03T00:00:00Z,Tylman van Gameren,1706-01-01T00:00:00Z,Warsaw,architect
http://www.wikidata.org/entity/Q1444244,F. Starik,1958-07-01T00:00:00Z,F. Starik,2018-03-16T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q1661058,Jeroen de Rijke,1970-10-09T00:00:00Z,Jeroen de Rijke,2006-02-22T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q1681702,Jan David Zocher,1791-02-12T00:00:00Z,Jan David Zocher,1870-07-08T00:00:00Z,Haarlem,architect
http://www.wikidata.org/entity/Q1681986,Jan Kuiler,1883-03-22T00:00:00Z,Jan Kuiler,1952-08-02T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q1818756,Jaap van der Pol,1938-11-26T00:00:00Z,Jaap van der Pol,2009-04-23T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q1834713,Peter Marcuse,1933-01-01T00:00:00Z<|>1933-10-10T00:00:00Z,Peter Marcuse,2017-04-23T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q1846041,Evert Frans van der Grinten,1920-05-05T00:00:00Z,Evert Frans van der Grinten,2009-10-09T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q1846544,J.C.J. Vanderheyden,1928-06-23T00:00:00Z,J.C.J. Vanderheyden,2012-02-27T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q1850423,Gait L. Berk,1927-01-01T00:00:00Z,Gait L. Berk,2006-01-01T00:00:00Z<|>2006-04-17T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q1857713,Stephen Storm,1916-08-28T00:00:00Z,Stephen Storm,1986-12-10T00:00:00Z,Breda,photographer
http://www.wikidata.org/entity/Q1866991,John Fernhout,1913-08-09T00:00:00Z,John Fernhout,1987-03-01T00:00:00Z,Jerusalem,photographer
http://www.wikidata.org/entity/Q1871355,Nico Jesse,1911-08-22T00:00:00Z,Nico Jesse,1976-01-21T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q1882390,Piet Marée,1903-01-01T00:00:00Z,Piet Marée,1999-01-01T00:00:00Z<|>1999-02-01T00:00:00Z,Tasmania,photographer
http://www.wikidata.org/entity/Q1886044,Paul Julien,1901-01-01T00:00:00Z<|>1901-03-28T00:00:00Z,Paul Julien,2001-01-01T00:00:00Z<|>2001-02-17T00:00:00Z,Wassenaar,photographer
http://www.wikidata.org/entity/Q1905558,Carel Blazer,1911-06-16T00:00:00Z,Carel Blazer,1980-01-16T00:00:00Z,Nijmegen,photographer
http://www.wikidata.org/entity/Q1905756,Martinus Nijhoff,1826-12-26T00:00:00Z<|>1827-12-26T00:00:00Z,Martinus Nijhoff,1894-09-24T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q1906403,Herman Makkink,1937-10-21T00:00:00Z,Herman Makkink,2013-10-20T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q1914793,Jan Hendrik Hooyer,1844-03-27T00:00:00Z,Jan Hendrik Hooyer,1892-09-30T00:00:00Z,Arnhem,photographer
http://www.wikidata.org/entity/Q1974817,Sybold van Ravesteyn,1889-02-18T00:00:00Z,Sybold van Ravesteyn,1983-11-23T00:00:00Z,Laren,photographer<|>architect
http://www.wikidata.org/entity/Q1975871,Piet Esser,1914-03-09T00:00:00Z,Piet Esser,2004-11-19T00:00:00Z,Leeuwarden,photographer
http://www.wikidata.org/entity/Q1991083,Pieter Alardus Haaxman,1814-11-12T00:00:00Z,Pieter Alardus Haaxman,1887-12-21T00:00:00Z,Delft,photographer
http://www.wikidata.org/entity/Q2005994,Julius Vischjager,1937-01-28T00:00:00Z,Julius Vischjager,2020-10-01T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q2006963,Jan Rot,1892-08-27T00:00:00Z,Jan Rot,1982-02-18T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q2014886,Piet Killaars,1922-10-17T00:00:00Z,Piet Killaars,2015-02-08T00:00:00Z,Maastricht,photographer
http://www.wikidata.org/entity/Q2024586,Peter Reijnders,1900-07-24T00:00:00Z,Peter Reijnders,1974-12-29T00:00:00Z,Vught,photographer
http://www.wikidata.org/entity/Q2025435,Cor Jaring,1936-12-18T00:00:00Z,Cor Jaring,2013-11-17T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q2130921,Tonny van Renterghem,1919-06-28T00:00:00Z,Tonny van Renterghem,2009-07-19T00:00:00Z,Sequim,photographer
http://www.wikidata.org/entity/Q2138155,Johannes Leendert Scherpenisse,1888-01-01T00:00:00Z<|>1888-04-08T00:00:00Z,Johannes Leendert Scherpenisse,1966-01-01T00:00:00Z<|>1966-02-13T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q2146957,Simon E. Smit,1914-08-21T00:00:00Z,Simon E. Smit,2012-12-08T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q2157475,Sem Presser,1917-11-21T00:00:00Z,Sem Presser,1986-10-29T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q2165822,Carel Frederik Cordes,1851-02-11T00:00:00Z,Carel Frederik Cordes,1927-10-21T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q2169648,Guy van Grinsven,1949-01-06T00:00:00Z,Guy van Grinsven,2021-10-11T00:00:00Z,Maastricht,photographer
http://www.wikidata.org/entity/Q2216656,Sam Waagenaar,1908-01-10T00:00:00Z<|>1908-07-27T00:00:00Z,Sam Waagenaar,1976-05-20T00:00:00Z<|>1997-01-01T00:00:00Z<|>1997-04-16T00:00:00Z,Blaricum,photographer
http://www.wikidata.org/entity/Q2219486,Ben Bos,1930-08-27T00:00:00Z,Ben Bos,2017-01-03T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q2224005,Hans Borrebach,1903-05-04T00:00:00Z<|>1903-05-05T00:00:00Z,Hans Borrebach,1991-02-15T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q2228462,Joseph Jessurun de Mesquita,1865-09-07T00:00:00Z,Joseph Jessurun de Mesquita,1890-04-01T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q2228576,Ger van Norden,1927-05-27T00:00:00Z,Ger van Norden,2012-01-01T00:00:00Z<|>2012-01-09T00:00:00Z,Heerenveen,photographer
http://www.wikidata.org/entity/Q2233919,Jan Verheul,1860-02-14T00:00:00Z,Jan Verheul,1948-10-19T00:00:00Z,Rotterdam,photographer<|>architect
http://www.wikidata.org/entity/Q2241770,Jan Hollander,1910-07-10T00:00:00Z,Jan Hollander,1967-10-22T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q2265355,Willem van de Poll,1895-04-13T00:00:00Z,Willem van de Poll,1970-12-10T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q2278134,Jan Vrijman,1925-02-12T00:00:00Z,Jan Vrijman,1997-05-30T00:00:00Z,Amsterdam,photographer
